19.000000	156.992196
23.000000	163.624262
8.000000	92.537227
3.000000	32.341399
16.000000	144.445614
11.000000	119.985586
16.000000	145.149335
12.000000	113.284662
5.000000	47.742716
11.000000	115.852585
3.000000	31.579325
1.000000	43.758671
1.000000	61.049125
13.000000	132.751826
23.000000	163.233087
12.000000	115.134296
8.000000	91.370839
8.000000	86.137955
14.000000	120.857934
3.000000	33.777477
10.000000	110.831763
10.000000	104.174775
20.000000	155.920696
4.000000	30.619132
0.000000	71.880474
7.000000	86.399516
7.000000	72.632906
5.000000	58.632985
18.000000	143.584511
23.000000	187.059504
6.000000	65.067119
6.000000	69.110280
19.000000	142.388056
15.000000	137.174489
21.000000	159.719092
9.000000	102.179638
20.000000	176.416294
21.000000	146.516385
18.000000	147.808343
23.000000	154.790810
16.000000	137.385285
18.000000	166.885975
15.000000	136.989000
20.000000	144.668679
14.000000	137.060671
19.000000	140.468283
11.000000	98.344084
16.000000	132.497910
1.000000	59.143101
20.000000	152.299381
13.000000	134.487271
0.000000	77.805718
3.000000	28.543764
10.000000	97.751817
4.000000	41.223659
11.000000	110.017015
12.000000	119.391386
20.000000	158.872126
2.000000	38.776222
19.000000	150.496148
15.000000	131.505967
22.000000	179.856157
13.000000	143.090102
14.000000	142.611861
13.000000	120.757410
4.000000	27.929324
16.000000	151.530849
15.000000	148.149702
5.000000	44.188084
16.000000	141.135406
12.000000	119.817665
8.000000	80.991524
3.000000	29.308640
6.000000	48.203468
8.000000	92.179834
22.000000	162.720371
10.000000	91.971158
2.000000	33.481943
8.000000	88.528612
1.000000	54.042173
8.000000	92.002928
5.000000	45.614646
3.000000	34.319635
14.000000	129.140558
17.000000	146.807901
17.000000	157.694058
4.000000	37.080929
20.000000	169.942381
10.000000	114.675638
5.000000	34.913029
14.000000	137.889747
0.000000	79.043129
16.000000	139.084390
6.000000	53.340135
13.000000	142.772612
0.000000	73.103173
3.000000	37.717487
15.000000	134.116395
18.000000	138.748257
23.000000	180.779121
10.000000	93.721894
23.000000	166.958335
6.000000	74.473589
6.000000	73.006291
3.000000	34.178656
1.000000	33.395482
22.000000	149.933384
18.000000	154.858982
6.000000	66.121084
1.000000	60.816800
5.000000	55.681020
6.000000	61.251558
15.000000	125.452206
16.000000	134.310255
19.000000	167.999681
5.000000	40.074830
22.000000	162.658997
12.000000	109.473909
4.000000	44.743405
11.000000	122.419496
14.000000	139.852014
21.000000	160.045407
15.000000	131.999358
15.000000	135.577799
20.000000	173.494629
8.000000	82.497177
12.000000	123.122032
10.000000	97.592026
16.000000	141.345706
8.000000	79.588881
3.000000	54.308878
4.000000	36.112937
19.000000	165.005336
23.000000	172.198031
15.000000	127.699625
1.000000	47.305217
13.000000	115.489379
8.000000	103.956569
4.000000	53.669477
0.000000	76.220652
12.000000	114.153306
6.000000	74.608728
3.000000	41.339299
5.000000	21.944048
22.000000	181.455655
20.000000	171.691444
10.000000	104.299002
21.000000	168.307123
20.000000	169.556523
23.000000	175.960552
1.000000	42.554778
14.000000	137.286185
16.000000	136.126561
12.000000	119.269042
6.000000	63.426977
4.000000	27.728212
4.000000	32.687588
23.000000	151.153204
15.000000	129.767331
